order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
4182,476,Timothy Valencia,477,Backpack,Accessories,UPI,5,4015.98,2021-11-06 16:40,India,Chennai,www.amazon.com,41355,N,Insufficient funds
4183,579,Kimberly Bailey,565,Pen,Stationery,Wallet,13,4939.58,2022-11-15 13:06,South Africa,Durban,www.amazon.com,59855,N,Insufficient funds
4184,852,Matthew Herring,966,Self-Help,Books,Card,17,4141.71,2021-10-24 20:08,South Africa,Johannesburg,www.ebay.in,28978,Y,Details not found
4185,127,Kevin Mitchell,886,Bluetooth Speaker,Electronics,Card,17,595.42,2023-05-13 18:30,USA,Chicago,www.amazon.com,50132,N,Invalid CVV
4186,594,Cameron Jones,532,Router,Electronics,Card,20,1081.97,2021-01-17 22:36,USA,Los Angeles,www.amazon.com,48312,N,Card expired
4187,471,Jacob Scott,650,Pants,Clothing,UPI,13,2333.28,2023-11-25 13:15,UK,Manchester,www.tatacliq.com,21479,N,Details not found
4188,287,Heidi Roberts,467,Trouser,Clothing,Card,14,786.58,2022-03-26 13:06,Australia,Sydney,www.flipkart.com,24312,N,Card expired
4189,171,William Sparks,545,Jeans,Clothing,Wallet,10,254.92,2021-08-16 22:57,USA,Los Angeles,www.flipkart.com,25536,N,Insufficient funds
4190,580,Jennifer Schmidt,530,Shirt,Clothing,Card,4,3723.83,2022-11-16 13:12,South Africa,Durban,www.ebay.in,38409,N,Card expired
4191,421,Jordan Coleman,485,Shirt,Clothing,Internet Banking,5,4889.79,2023-01-30 15:33,South Africa,Cape Town,www.ebay.in,97506,Y,Details not found
4192,663,Omar Tucker,600,Children's Book,Books,Internet Banking,7,2693.57,2023-03-29 20:17,South Africa,Durban,www.amazon.com,81302,N,Details not found
4193,373,Adam Duncan,560,Thriller Story,Books,UPI,1,1212.04,2023-01-14 11:30,South Africa,Durban,www.flipkart.com,60665,N,Details not found
4194,872,Lauren Allen,471,Glue Stick,Stationery,Internet Banking,10,3708.52,2023-09-14 08:08,South Africa,Durban,www.tatacliq.com,22422,N,Invalid CVV
4195,526,Teresa Miller,897,Stapler,Stationery,Wallet,13,2195.42,2021-03-19 09:30,Australia,Melbourne,www.flipkart.com,65399,N,Insufficient funds
4196,857,Antonio Bartlett,249,Notebook,Stationery,Wallet,7,4478.57,2023-03-05 01:37,India,Bangalore,www.flipkart.com,52238,N,Card expired
4197,112,Albert Leon,969,T-shirt,Clothing,Card,8,931.15,2022-01-06 01:04,India,Bangalore,www.ebay.in,69004,Y,Details not found
4198,698,Timothy Rice,484,Notebook,Stationery,Internet Banking,17,3892.46,2021-04-04 21:07,UK,Manchester,www.tatacliq.com,46906,N,Invalid CVV
4199,720,Kevin Brown,498,Comics,Books,Internet Banking,14,3663.38,2023-11-24 17:56,USA,Chicago,www.flipkart.com,46368,Y,Details not found
4200,707,Jeanne Lowe,208,Headphones,Electronics,Card,17,4069.92,2023-07-22 09:19,India,Chennai,www.flipkart.com,80505,N,Invalid CVV
4201,637,Danny Proctor,967,Skirt,Clothing,Card,17,2404.29,2022-01-28 02:14,India,Chennai,www.amazon.com,33956,Y,Details not found
4202,834,David Farrell,714,Smartwatch,Electronics,Wallet,12,3488.24,2023-08-22 07:18,USA,New York,www.flipkart.com,95830,N,Invalid CVV
4203,893,Mckenzie Myers,253,Scarf,Accessories,UPI,14,560.77,2022-11-06 21:49,USA,New York,www.tatacliq.com,40432,Y,Details not found
4204,875,Shawn Holmes,695,Backpack,Accessories,Card,12,3990.04,2022-01-10 03:49,USA,Chicago,www.amazon.com,31092,Y,Details not found
4205,121,James Contreras,826,Water Bottle,Accessories,Card,1,2504.5,2021-11-26 22:16,USA,Chicago,www.ebay.in,91723,Y,Details not found
4206,591,Tina Campos,301,Tablet,Electronics,Wallet,19,2942.75,2021-12-19 12:10,India,Chennai,www.ebay.in,39650,N,Invalid CVV
4207,887,Deborah Hebert,586,Laptop,Electronics,UPI,20,2566.86,2021-02-23 22:56,India,Mumbai,www.tatacliq.com,86261,N,Details not found
4208,217,Leslie Salinas,878,Monitor,Electronics,Internet Banking,1,2906.53,2023-09-26 10:06,India,Mumbai,www.flipkart.com,60213,Y,Details not found
4209,770,Jeffrey Brewer,765,Marker,Stationery,UPI,5,4396.34,2022-07-29 17:11,South Africa,Durban,www.tatacliq.com,97798,N,Details not found
4210,870,Janet Goodwin,678,T-shirt,Clothing,Card,7,2849.74,2022-07-22 08:58,India,Bangalore,www.tatacliq.com,93559,Y,Details not found
4211,764,James Hurst,410,Glue Stick,Stationery,Internet Banking,10,4868.6,2023-01-03 23:55,Australia,Sydney,www.amazon.com,55889,Y,Details not found
4212,655,Ryan Molina,240,Camera,Electronics,Internet Banking,1,4892.91,2023-06-02 05:07,India,Bangalore,www.ebay.in,61162,Y,Details not found
4213,704,Cheryl Rangel,341,Highlighter,Stationery,UPI,3,4408.53,2023-06-23 12:29,USA,Chicago,www.ebay.in,99488,N,Invalid CVV
4214,710,Heather Clark,703,Thriller Story,Books,Internet Banking,15,615.61,2023-01-23 14:59,South Africa,Cape Town,www.tatacliq.com,37031,Y,Details not found
4215,318,Robert Hernandez,967,Calculator,Accessories,UPI,19,4608.46,2022-02-12 01:02,USA,Los Angeles,www.flipkart.com,72767,N,Insufficient funds
4216,458,Shane Harper,414,Shirt,Clothing,Wallet,7,1811.46,2022-11-12 01:53,India,Chennai,www.amazon.com,86598,N,Card expired
4217,937,Megan Douglas,247,Jacket,Clothing,Wallet,8,4944.08,2023-04-04 04:02,UK,London,www.tatacliq.com,61046,N,Insufficient funds
4218,221,Joshua West,839,Stapler,Stationery,UPI,5,2008.49,2021-09-08 03:32,USA,Chicago,www.flipkart.com,25089,Y,Details not found
4219,985,Taylor Lopez,781,Ruler,Stationery,Card,1,1975.48,2022-03-31 06:09,USA,Chicago,www.ebay.in,78150,N,Card expired
4220,453,Natalie Leonard,983,Science Fiction,Books,UPI,18,445.46,2023-06-18 02:33,Australia,Melbourne,www.ebay.in,57436,Y,Details not found
4221,712,Sarah Gonzales,463,Comics,Books,UPI,1,1244.1,2023-11-04 07:26,India,Mumbai,www.ebay.in,18526,Y,Details not found
4222,322,Anna Reid,921,Dress,Clothing,Wallet,3,4891.77,2023-02-14 21:40,South Africa,Durban,www.tatacliq.com,34672,N,Insufficient funds
4223,449,Matthew Smith,687,Pencil,Stationery,Internet Banking,5,575.59,2022-03-30 13:05,Australia,Sydney,www.tatacliq.com,95578,N,Insufficient funds
4224,641,Adam Martin,384,Children's Book,Books,UPI,6,4139.29,2021-10-30 00:29,India,Chennai,www.flipkart.com,74977,Y,Details not found
4225,943,Charles Lopez,447,Router,Electronics,Card,15,2247.23,2021-06-15 16:24,UK,London,www.ebay.in,65029,Y,Details not found
4226,215,Kimberly Ortega MD,543,Trouser,Clothing,Card,12,1914.78,2022-10-31 20:36,South Africa,Durban,www.ebay.in,19775,Y,Details not found
4227,411,Aaron Glass,410,Ruler,Stationery,UPI,15,3046.14,2022-01-24 10:59,South Africa,Johannesburg,www.amazon.com,66311,Y,Details not found
4228,360,Katherine Price,796,Trouser,Clothing,Wallet,19,1497.64,2023-03-14 16:06,UK,Manchester,www.tatacliq.com,31852,Y,Details not found
4229,942,Anthony Rodgers,555,Backpack,Accessories,Wallet,15,999.87,2023-02-15 11:34,India,Chennai,www.flipkart.com,49000,Y,Details not found
4230,875,Kenneth Bradley,736,Smartphone,Electronics,Internet Banking,20,4498.83,2022-10-11 04:44,South Africa,Johannesburg,www.amazon.com,99782,N,Insufficient funds
4231,569,Joshua Key,540,Tablet,Electronics,UPI,20,853.38,2022-09-28 00:30,South Africa,Cape Town,www.flipkart.com,41724,Y,Details not found
4232,826,Dennis Wood,903,Cookbook,Books,Internet Banking,4,369.02,2021-12-29 06:50,USA,Los Angeles,www.flipkart.com,62877,N,Details not found
4233,602,Connie Wagner,972,Belt,Accessories,Card,1,1729.51,2021-10-26 04:02,UK,Manchester,www.tatacliq.com,32064,N,Invalid CVV
4234,145,Lori Jackson,840,Glue Stick,Stationery,Wallet,12,3587.01,2022-12-06 23:00,India,Mumbai,www.flipkart.com,54449,N,Details not found
4235,960,Robert Sims,253,Bluetooth Speaker,Electronics,UPI,18,1080.87,2022-04-27 12:17,India,Chennai,www.ebay.in,29253,Y,Details not found
4236,198,Shannon Wells,379,Backpack,Accessories,UPI,18,281.65,2023-07-24 09:27,South Africa,Cape Town,www.amazon.com,99650,Y,Details not found
4237,862,Sandra Stevens,367,Thriller Story,Books,Card,15,277.61,2021-01-01 14:25,Australia,Brisbane,www.amazon.com,98280,Y,Details not found
4238,319,Christopher Arnold,208,Self-Help,Books,Internet Banking,16,4294.75,2023-08-23 19:53,India,Chennai,www.amazon.com,33215,Y,Details not found
4239,145,Natasha Sanchez,243,Travel Guide,Books,UPI,14,1516.23,2023-01-24 18:01,Australia,Sydney,www.tatacliq.com,26406,Y,Details not found
4240,578,Seth Daniels,231,Smartphone,Electronics,UPI,19,4065.89,2022-07-29 13:11,South Africa,Johannesburg,www.tatacliq.com,46758,N,Card expired
4241,577,Jessica Barnes,900,Glue Stick,Stationery,UPI,7,4031.26,2023-07-21 03:28,UK,Manchester,www.flipkart.com,52976,Y,Details not found
4242,345,Mr. Aaron Adams,688,Water Bottle,Accessories,Internet Banking,17,3407.41,2023-10-23 05:51,Australia,Sydney,www.flipkart.com,10962,Y,Details not found
4243,898,Tyler Jones,314,Wallet,Accessories,Wallet,13,1389.51,2021-11-11 12:42,India,Bangalore,www.ebay.in,87631,Y,Details not found
4244,560,Melissa Soto,763,Ruler,Stationery,Wallet,8,3296.33,2022-05-16 23:55,USA,New York,www.flipkart.com,32718,N,Card expired
4245,473,Kristina Williams,576,Bluetooth Speaker,Electronics,UPI,10,3176.83,2022-01-06 18:39,Australia,Brisbane,www.ebay.in,96168,N,Invalid CVV
4246,349,Jennifer Peterson,382,Pants,Clothing,Wallet,3,2235.06,2023-02-01 18:26,Australia,Melbourne,www.flipkart.com,99084,Y,Details not found
4247,409,David Joyce,733,Sweater,Clothing,Internet Banking,15,4917.8,2022-07-06 03:23,South Africa,Cape Town,www.ebay.in,22846,Y,Details not found
4248,288,Lisa Cherry,747,Glue Stick,Stationery,UPI,12,1859.16,2023-09-11 11:16,India,Mumbai,www.flipkart.com,71259,Y,Details not found
4249,411,Alan King MD,413,Sunglasses,Accessories,Card,17,3730.68,2021-11-16 14:12,Australia,Melbourne,www.ebay.in,38288,Y,Details not found
4250,707,Michael Johnson,461,Bluetooth Speaker,Electronics,Internet Banking,19,1348.32,2021-08-05 14:45,UK,Birmingham,www.ebay.in,87824,N,Invalid CVV
4251,641,Micheal Gordon,912,Dress,Clothing,Internet Banking,14,1153.35,2022-04-18 13:57,India,Chennai,www.flipkart.com,17479,Y,Details not found
4252,972,Angel Wells,454,Eraser,Stationery,Wallet,5,4399.59,2023-04-30 20:39,USA,Los Angeles,www.flipkart.com,13418,N,Invalid CVV
4253,760,Garrett Lewis,337,Tablet,Electronics,Card,11,782.74,2021-08-30 19:34,Australia,Sydney,www.flipkart.com,82409,N,Invalid CVV
4254,485,Amanda Wilson,466,Sunglasses,Accessories,UPI,12,1710.89,2023-03-16 21:45,USA,New York,www.flipkart.com,74003,Y,Details not found
4255,380,Kimberly Cooley,454,Book,Books,Internet Banking,12,2959.42,2022-04-12 14:58,Australia,Melbourne,www.flipkart.com,84897,N,Card expired
4256,280,Thomas Young,652,Jacket,Clothing,Card,2,4477.31,2021-07-23 04:47,India,Mumbai,www.amazon.com,76785,N,Invalid CVV
4257,119,Mario Larson,833,Highlighter,Stationery,UPI,11,2143.24,2022-05-31 22:09,Australia,Sydney,www.tatacliq.com,67151,N,Invalid CVV
4258,381,Thomas Doyle,745,Children's Book,Books,UPI,2,4364.42,2021-03-06 15:56,Australia,Brisbane,www.ebay.in,40837,N,Invalid CVV
4259,588,Holly Bush,353,Monitor,Electronics,UPI,15,4171.18,2023-07-18 10:34,Australia,Brisbane,www.ebay.in,89426,Y,Details not found
4260,950,Chad Ball,973,Jacket,Clothing,Internet Banking,15,2531.43,2022-06-16 06:00,USA,Chicago,www.amazon.com,11659,N,Details not found
4261,557,Laura Charles,235,Glue Stick,Stationery,Wallet,17,1038.9,2022-04-28 17:22,UK,Birmingham,www.amazon.com,86930,N,Invalid CVV
4262,970,Chelsey Moore,986,Scarf,Accessories,Wallet,7,1407.49,2022-01-09 20:13,USA,New York,www.amazon.com,72737,N,Details not found
4263,620,Angela Rush,415,Cookbook,Books,Card,8,2104.71,2023-08-17 07:12,Australia,Sydney,www.tatacliq.com,38392,N,Card expired
4264,244,Jessica Simmons,867,Shirt,Clothing,Internet Banking,6,2715.68,2022-09-17 02:42,South Africa,Durban,www.tatacliq.com,40274,N,Invalid CVV
4265,107,Daisy Conway,306,Pants,Clothing,UPI,6,2713.88,2023-08-29 12:38,India,Chennai,www.ebay.in,38180,N,Invalid CVV
4266,831,Sean Jordan,358,Tablet,Electronics,Internet Banking,8,4058.89,2021-10-03 16:42,USA,New York,www.ebay.in,19355,N,Invalid CVV
4267,729,Tracy Wilson,727,Water Bottle,Accessories,UPI,20,3304.76,2021-11-29 04:42,India,Mumbai,www.flipkart.com,97535,Y,Details not found
4268,607,Amanda Davis,245,Eraser,Stationery,Wallet,15,2567.71,2021-11-19 17:29,India,Chennai,www.ebay.in,23215,N,Insufficient funds
4269,796,Benjamin Dunn,871,Tablet,Electronics,Wallet,19,78.73,2022-06-17 02:15,India,Chennai,www.amazon.com,69455,N,Details not found
4270,487,Mr. Jason Martinez,456,Smartphone,Electronics,Card,15,3088.53,2021-08-17 00:42,USA,Chicago,www.flipkart.com,63206,Y,Details not found
4271,650,Tammie Rivera,421,Glue Stick,Stationery,Wallet,7,2260.07,2023-10-21 18:58,South Africa,Cape Town,www.amazon.com,20074,Y,Details not found
4272,596,Leah Burns,945,Calculator,Accessories,Internet Banking,11,4604.46,2023-02-10 04:54,UK,Manchester,www.flipkart.com,82102,Y,Details not found
4273,603,Kimberly Lara,632,Wallet,Accessories,UPI,8,4003.08,2021-09-22 00:56,Australia,Melbourne,www.flipkart.com,67990,Y,Details not found
4274,551,Alexandra Hudson,449,Pen,Stationery,Wallet,15,1740.72,2022-05-16 03:04,South Africa,Cape Town,www.amazon.com,61748,Y,Details not found
4275,824,Michael Jackson,450,Router,Electronics,Wallet,8,4624.23,2022-06-12 13:09,Australia,Melbourne,www.flipkart.com,52575,N,Card expired
4276,306,Deanna Snow,439,Marker,Stationery,Wallet,1,706.1,2021-05-08 20:14,South Africa,Durban,www.tatacliq.com,63291,Y,Details not found
4277,751,Robert Riley,926,Book,Books,Card,8,2011.83,2023-01-04 05:47,UK,Manchester,www.amazon.com,44200,Y,Details not found
4278,756,Mary Brown,898,Camera,Electronics,Internet Banking,11,1050.13,2023-06-09 16:25,South Africa,Cape Town,www.tatacliq.com,66295,N,Details not found
4279,828,Michael Phillips,632,Water Bottle,Accessories,Internet Banking,4,780.88,2022-06-30 11:44,UK,London,www.tatacliq.com,85208,N,Card expired
4280,379,Raymond Roman,904,Backpack,Accessories,Card,20,1817.7,2023-07-19 09:16,India,Chennai,www.amazon.com,92184,Y,Details not found
4281,602,Joseph Pope,370,T-shirt,Clothing,Wallet,10,914.92,2021-01-08 19:54,Australia,Melbourne,www.tatacliq.com,49829,N,Insufficient funds
4282,514,Nathan Smith,525,Stapler,Stationery,Card,7,3917.86,2021-01-03 09:09,USA,New York,www.ebay.in,57289,N,Invalid CVV
4283,255,Dr. Teresa Conway,765,Pencil,Stationery,Wallet,10,3569.55,2021-03-09 19:23,South Africa,Durban,www.amazon.com,16407,Y,Details not found
4284,437,James Campbell,968,Book,Books,Wallet,17,172.51,2022-03-20 08:04,UK,Birmingham,www.tatacliq.com,73006,Y,Details not found
4285,601,Devin Hays Jr.,323,Highlighter,Stationery,Internet Banking,5,2196.62,2022-04-21 04:18,USA,Los Angeles,www.amazon.com,55300,N,Details not found
4286,566,Jessica Bentley,924,Pen,Stationery,Card,16,3714.23,2023-12-19 06:55,USA,Chicago,www.tatacliq.com,19438,N,Details not found
4287,907,Daisy Smith MD,925,Desk Lamp,Accessories,Card,10,1079.94,2022-09-18 21:56,UK,London,www.flipkart.com,51243,N,Card expired
4288,123,Andrew Rodriguez,630,Self-Help,Books,Card,9,3041.11,2023-12-25 12:07,USA,Chicago,www.ebay.in,76633,Y,Details not found
4289,734,James Wilson,568,Highlighter,Stationery,Wallet,9,2818.0,2021-02-08 01:22,USA,Los Angeles,www.amazon.com,60386,N,Details not found
4290,247,Keith Anderson,868,Cookbook,Books,Internet Banking,9,1743.09,2023-09-07 22:33,India,Bangalore,www.tatacliq.com,81642,N,Details not found
4291,517,Jean Elliott,215,Comics,Books,Wallet,16,781.35,2022-06-24 17:02,USA,New York,www.ebay.in,10773,Y,Details not found
4292,985,Brandon Powers,837,Biography,Books,UPI,12,3142.28,2023-03-14 05:05,India,Bangalore,www.tatacliq.com,65516,Y,Details not found
4293,700,Leslie Petersen,853,Wallet,Accessories,UPI,16,2915.56,2021-06-18 17:18,India,Chennai,www.flipkart.com,71189,N,Insufficient funds
4294,390,Jordan Brown MD,871,Backpack,Accessories,Wallet,12,4169.99,2022-11-19 01:40,India,Bangalore,www.flipkart.com,96328,Y,Details not found
4295,958,Stephen Rodgers,351,Desk Lamp,Accessories,Wallet,5,4120.32,2022-02-27 10:47,India,Bangalore,www.flipkart.com,11284,Y,Details not found
4296,402,Sheena George,764,Tablet,Electronics,Wallet,18,4817.27,2022-04-30 02:37,UK,Birmingham,www.flipkart.com,24419,N,Card expired
4297,281,Kelly Mccarty,770,Science Fiction,Books,Internet Banking,7,4701.66,2023-01-01 15:06,Australia,Melbourne,www.flipkart.com,63875,N,Details not found
4298,918,Anita Diaz,467,Science Fiction,Books,Internet Banking,20,1366.02,2021-04-06 15:17,Australia,Brisbane,www.amazon.com,48519,Y,Details not found
4299,162,Jessica Boone,309,Comics,Books,UPI,18,1419.4,2023-10-02 23:46,India,Mumbai,www.tatacliq.com,88143,N,Insufficient funds
4300,358,Steven Orozco MD,864,Belt,Accessories,Card,17,274.2,2021-08-02 13:39,UK,Manchester,www.ebay.in,16850,Y,Details not found
4301,522,Sydney Webster,576,Bluetooth Speaker,Electronics,Card,1,2537.16,2021-06-01 01:26,Australia,Brisbane,www.tatacliq.com,74990,N,Invalid CVV
4302,475,Stephanie Green PhD,888,Headphones,Electronics,Internet Banking,8,3058.35,2021-05-28 12:54,South Africa,Johannesburg,www.amazon.com,81854,Y,Details not found
4303,622,Jared Coffey,768,Watch,Accessories,UPI,5,388.29,2023-10-11 19:56,India,Mumbai,www.flipkart.com,11656,Y,Details not found
4304,595,Joseph Williams,859,Ruler,Stationery,UPI,9,2411.48,2021-05-10 02:41,UK,Birmingham,www.flipkart.com,34480,Y,Details not found
4305,714,Jonathan Thompson,275,Notebook,Stationery,Wallet,14,567.47,2022-09-17 22:47,UK,London,www.flipkart.com,22636,Y,Details not found
4306,418,Anita Lee,638,Water Bottle,Accessories,Card,11,3608.38,2022-10-05 10:10,UK,Birmingham,www.flipkart.com,65782,Y,Details not found
4307,919,Christine Parker,885,Jacket,Clothing,Wallet,4,2373.14,2022-05-26 15:48,USA,New York,www.amazon.com,38893,N,Card expired
4308,170,Jaclyn Scott,548,Self-Help,Books,Card,13,854.45,2022-07-17 15:27,USA,Los Angeles,www.tatacliq.com,96348,Y,Details not found
4309,412,Melissa Johnson,840,Wallet,Accessories,UPI,16,623.02,2022-02-10 21:34,USA,Chicago,www.tatacliq.com,34758,Y,Details not found
4310,956,Samuel Wood,369,Self-Help,Books,Internet Banking,16,242.79,2021-07-04 10:00,UK,London,www.tatacliq.com,62439,N,Card expired
4311,495,Shelby Wright,589,Trouser,Clothing,Card,17,4227.69,2023-09-28 02:37,USA,Chicago,www.flipkart.com,59882,N,Card expired
4312,342,Susan Evans,382,Pencil,Stationery,UPI,13,186.92,2023-03-28 20:44,UK,Manchester,www.amazon.com,25084,Y,Details not found
4313,968,Melinda Pierce,217,Travel Guide,Books,Wallet,3,501.81,2021-02-19 15:07,USA,Chicago,www.tatacliq.com,47053,N,Invalid CVV
4314,910,Julia Romero,303,Tablet,Electronics,Wallet,2,209.3,2022-07-10 19:02,UK,Manchester,www.tatacliq.com,99796,Y,Details not found
4315,481,Leah Roberts,991,Biography,Books,UPI,18,341.9,2022-09-09 00:52,Australia,Brisbane,www.tatacliq.com,13893,Y,Details not found
4316,565,Peter Morris,554,Scarf,Accessories,UPI,3,632.35,2021-10-27 14:10,Australia,Sydney,www.ebay.in,40002,Y,Details not found
4317,526,Daniel Kent,231,Camera,Electronics,Card,14,3126.7,2023-09-06 03:13,India,Mumbai,www.flipkart.com,20683,N,Details not found
4318,634,Alexander Turner MD,647,Smartphone,Electronics,Card,11,4047.16,2021-09-09 20:51,India,Chennai,www.tatacliq.com,14077,Y,Details not found
4319,325,Brandon Christensen,687,Sweater,Clothing,Card,10,3467.66,2023-02-24 23:56,USA,New York,www.tatacliq.com,65351,N,Card expired
4320,225,Mary Fuller,766,Self-Help,Books,Wallet,15,3730.53,2023-06-10 01:28,Australia,Brisbane,www.tatacliq.com,88450,Y,Details not found
4321,234,Sherri Bowers,635,Desk Lamp,Accessories,Internet Banking,16,1736.71,2021-05-09 12:17,India,Chennai,www.flipkart.com,48411,N,Card expired
4322,474,Tammy Simmons,651,Smartphone,Electronics,Card,1,4518.22,2023-12-20 05:02,South Africa,Cape Town,www.amazon.com,11195,N,Details not found
4323,121,Matthew Dixon,847,Comics,Books,Internet Banking,14,2580.86,2023-01-09 23:55,USA,New York,www.tatacliq.com,84177,Y,Details not found
4324,571,Anna Gray MD,973,Shirt,Clothing,Card,17,4990.52,2023-08-31 15:02,South Africa,Durban,www.flipkart.com,74512,N,Details not found
4325,485,Rebecca Green,599,Highlighter,Stationery,UPI,14,4400.0,2021-03-29 03:53,USA,Los Angeles,www.tatacliq.com,44561,Y,Details not found
